DATE,TIME,OPEN,HIGH,LOW,CLOSE,TICKVOL,VOL,SPREAD
2022.06.03,4:00:00,1.25783,1.25848,1.25687,1.25702,9293,0,0
2022.06.03,8:00:00,1.25702,1.25838,1.25591,1.25748,10933,0,0
2022.06.03,12:00:00,1.25747,1.25769,1.25207,1.2535,15822,0,0
2022.06.03,16:00:00,1.2535,1.25735,1.24918,1.25152,21934,0,0
2022.06.03,20:00:00,1.25152,1.25159,1.24848,1.24854,8361,0,0
2022.06.06,0:00:00,1.24869,1.25015,1.248,1.24812,1750,0,3
2022.06.06,4:00:00,1.2481,1.25008,1.24755,1.24993,4819,0,0
2022.06.06,8:00:00,1.24993,1.25772,1.24905,1.25728,16800,0,0
2022.06.06,12:00:00,1.25728,1.25732,1.2541,1.2556,12724,0,0
2022.06.06,16:00:00,1.2556,1.25608,1.25252,1.25396,20700,0,0
2022.06.06,20:00:00,1.25396,1.2548,1.25253,1.25294,9611,0,0
2022.06.07,0:00:00,1.25307,1.25309,1.25126,1.25159,8137,0,0
2022.06.07,4:00:00,1.25159,1.25223,1.24881,1.24911,14788,0,0
2022.06.07,8:00:00,1.24912,1.25338,1.24301,1.24939,25045,0,0
2022.06.07,12:00:00,1.24939,1.25192,1.24859,1.2487,19212,0,0
2022.06.07,16:00:00,1.24869,1.25994,1.2482,1.25929,22719,0,0
2022.06.07,20:00:00,1.2593,1.25996,1.25718,1.25902,8775,0,0
2022.06.08,0:00:00,1.25877,1.25974,1.25737,1.25742,6083,0,0
2022.06.08,4:00:00,1.25742,1.2587,1.25566,1.25572,14481,0,0
2022.06.08,8:00:00,1.2557,1.25833,1.25186,1.25221,16807,0,0
2022.06.08,12:00:00,1.25221,1.25597,1.25132,1.25366,20645,0,0
2022.06.08,16:00:00,1.25366,1.25641,1.25315,1.25473,21793,0,0
2022.06.08,20:00:00,1.25474,1.25484,1.25328,1.25336,10555,0,0
2022.06.09,0:00:00,1.25311,1.25457,1.25281,1.25337,10395,0,1
2022.06.09,4:00:00,1.25337,1.25485,1.25196,1.25286,10361,0,0
2022.06.09,8:00:00,1.25286,1.25327,1.24919,1.25256,15963,0,0
2022.06.09,12:00:00,1.25258,1.25486,1.2513,1.25318,29379,0,0
2022.06.09,16:00:00,1.25318,1.25586,1.25074,1.2515,33004,0,0
2022.06.09,20:00:00,1.2515,1.25227,1.24872,1.24912,12449,0,0
2022.06.10,0:00:00,1.24879,1.25139,1.24819,1.24989,6119,0,1
2022.06.10,4:00:00,1.24989,1.2501,1.24785,1.2496,9408,0,0
2022.06.10,8:00:00,1.2496,1.25178,1.24692,1.24824,20857,0,0
2022.06.10,12:00:00,1.24824,1.24844,1.23826,1.23833,27441,0,0
2022.06.10,16:00:00,1.23833,1.24144,1.23098,1.23112,34072,0,0
2022.06.10,20:00:00,1.23113,1.2323,1.23012,1.23103,15203,0,0
2022.06.13,0:00:00,1.23144,1.23195,1.22704,1.22755,10567,0,1
2022.06.13,4:00:00,1.22754,1.22922,1.22617,1.2286,19460,0,0
2022.06.13,8:00:00,1.2286,1.23003,1.22126,1.22195,29145,0,0
2022.06.13,12:00:00,1.22194,1.22228,1.21616,1.21952,31219,0,0
2022.06.13,16:00:00,1.21951,1.22006,1.21236,1.21735,36280,0,0
2022.06.13,20:00:00,1.21735,1.21868,1.21063,1.21328,29144,0,0
2022.06.14,0:00:00,1.21282,1.21609,1.21206,1.2155,11617,0,0
2022.06.14,4:00:00,1.21549,1.21957,1.21336,1.21762,23748,0,0
2022.06.14,8:00:00,1.21762,1.22079,1.21494,1.21523,30211,0,0
2022.06.14,12:00:00,1.21519,1.21591,1.20623,1.20769,35080,0,0
2022.06.14,16:00:00,1.20769,1.20839,1.19891,1.19946,45290,0,0
2022.06.14,20:00:00,1.19946,1.20313,1.19335,1.1996,24369,0,0
2022.06.15,0:00:00,1.1995,1.20182,1.19873,1.20182,11572,0,1
2022.06.15,4:00:00,1.20182,1.20414,1.19986,1.20017,18573,0,0
2022.06.15,8:00:00,1.20017,1.20896,1.19891,1.20885,36028,0,0
2022.06.15,12:00:00,1.20885,1.21252,1.20585,1.2064,37157,0,0
2022.06.15,16:00:00,1.20641,1.20975,1.20462,1.20645,33944,0,0
2022.06.15,20:00:00,1.20645,1.22047,1.20276,1.21785,53771,0,0
2022.06.16,0:00:00,1.21783,1.21888,1.21578,1.21774,9468,0,3
2022.06.16,4:00:00,1.21774,1.21861,1.21411,1.21464,16158,0,0
2022.06.16,8:00:00,1.21464,1.21546,1.2058,1.21282,33645,0,0
2022.06.16,12:00:00,1.21284,1.2247,1.20411,1.2221,47866,0,0
2022.06.16,16:00:00,1.22208,1.24061,1.22208,1.23802,44775,0,0
2022.06.16,20:00:00,1.23804,1.23981,1.23446,1.23491,29434,0,0
2022.06.17,0:00:00,1.2347,1.23666,1.23189,1.23244,14349,0,1
2022.06.17,4:00:00,1.23244,1.23311,1.22853,1.23051,22097,0,0
2022.06.17,8:00:00,1.23052,1.23429,1.22522,1.23161,31276,0,0
2022.06.17,12:00:00,1.2316,1.23351,1.22523,1.22672,29450,0,0
2022.06.17,16:00:00,1.22672,1.22682,1.21723,1.21887,40257,0,0
2022.06.17,20:00:00,1.21883,1.22318,1.21868,1.22173,17920,0,0
2022.06.20,0:00:00,1.22096,1.22311,1.22054,1.22232,11425,0,0
2022.06.20,4:00:00,1.22232,1.22537,1.21985,1.22357,16778,0,0
2022.06.20,8:00:00,1.22356,1.2253,1.2218,1.22461,24709,0,0
2022.06.20,12:00:00,1.22468,1.22803,1.22335,1.22628,20022,0,0
2022.06.20,16:00:00,1.22627,1.22627,1.22258,1.22544,19058,0,0
2022.06.20,20:00:00,1.22543,1.22598,1.22311,1.22508,4802,0,0
2022.06.21,0:00:00,1.2248,1.22713,1.22344,1.227,9389,0,0
2022.06.21,4:00:00,1.227,1.22836,1.22619,1.22648,11576,0,0
2022.06.21,8:00:00,1.22648,1.23241,1.22448,1.23094,21587,0,0
2022.06.21,12:00:00,1.23093,1.23182,1.22512,1.22667,23570,0,0
2022.06.21,16:00:00,1.22669,1.22947,1.22487,1.22718,27847,0,0
2022.06.21,20:00:00,1.22718,1.22821,1.22615,1.22788,11968,0,0
2022.06.22,0:00:00,1.22776,1.228,1.22428,1.22453,9758,0,3
2022.06.22,4:00:00,1.22453,1.22595,1.22284,1.22331,17907,0,0
2022.06.22,8:00:00,1.22331,1.22431,1.21612,1.22178,25524,0,0
2022.06.22,12:00:00,1.22178,1.22724,1.22144,1.22535,26574,0,0
2022.06.22,16:00:00,1.22537,1.23147,1.22477,1.22658,36475,0,0
2022.06.22,20:00:00,1.22657,1.22876,1.22567,1.22619,13890,0,0
2022.06.23,0:00:00,1.22582,1.22662,1.22416,1.22605,7430,0,0
2022.06.23,4:00:00,1.22605,1.22645,1.22306,1.22548,19277,0,0
2022.06.23,8:00:00,1.22547,1.22634,1.21697,1.21996,28242,0,0
2022.06.23,12:00:00,1.21996,1.22586,1.21941,1.22442,26123,0,0
2022.06.23,16:00:00,1.22442,1.22948,1.2221,1.22286,41005,0,0
2022.06.23,20:00:00,1.22287,1.22726,1.22199,1.22612,15131,0,0
2022.06.24,0:00:00,1.22595,1.22707,1.22401,1.22497,11495,0,3
2022.06.24,4:00:00,1.22497,1.2285,1.22454,1.22797,10819,0,0
2022.06.24,8:00:00,1.2279,1.22845,1.22432,1.22755,19518,0,0
2022.06.24,12:00:00,1.22755,1.23095,1.22619,1.22834,22888,0,0
2022.06.24,16:00:00,1.22834,1.23212,1.22646,1.22688,36723,0,0
2022.06.24,20:00:00,1.22686,1.22872,1.22502,1.22714,9544,0,0
2022.06.27,0:00:00,1.22494,1.2296,1.22494,1.22698,6444,0,3
2022.06.27,4:00:00,1.227,1.22902,1.22659,1.22842,15097,0,0
2022.06.27,8:00:00,1.22841,1.23324,1.22642,1.23174,19635,0,0
2022.06.27,12:00:00,1.23174,1.23193,1.22379,1.22554,19857,0,0
2022.06.27,16:00:00,1.22555,1.23134,1.22552,1.22911,30680,0,0
2022.06.27,20:00:00,1.22911,1.22919,1.22618,1.22652,17483,0,0
2022.06.28,0:00:00,1.22643,1.228,1.22604,1.22717,7174,0,0
2022.06.28,4:00:00,1.22716,1.22836,1.22608,1.22671,17975,0,0
2022.06.28,8:00:00,1.22674,1.22914,1.22514,1.2284,23529,0,0
2022.06.28,12:00:00,1.2284,1.22846,1.22106,1.22132,23099,0,0
2022.06.28,16:00:00,1.22132,1.22259,1.21852,1.21937,35171,0,0
2022.06.28,20:00:00,1.21939,1.22,1.21808,1.21817,19096,0,0
2022.06.29,0:00:00,1.2181,1.22028,1.21752,1.21915,17357,0,0
2022.06.29,4:00:00,1.21915,1.22126,1.21885,1.21968,17978,0,0
2022.06.29,8:00:00,1.21971,1.22118,1.21654,1.21746,26095,0,0
2022.06.29,12:00:00,1.21746,1.21899,1.21417,1.21532,29241,0,0
2022.06.29,16:00:00,1.21532,1.21765,1.21058,1.21219,39753,0,0
2022.06.29,20:00:00,1.21219,1.2138,1.21134,1.21205,14347,0,0
2022.06.30,0:00:00,1.21197,1.21324,1.21055,1.21261,12067,0,2
2022.06.30,4:00:00,1.21262,1.21415,1.2107,1.21311,12094,0,0
2022.06.30,8:00:00,1.21312,1.21658,1.21247,1.21426,26702,0,0
2022.06.30,12:00:00,1.21425,1.21426,1.20919,1.21227,24519,0,0
2022.06.30,16:00:00,1.21222,1.21881,1.21214,1.21774,37800,0,0
2022.06.30,20:00:00,1.21774,1.21884,1.21639,1.21778,17542,0,0
2022.07.01,0:00:00,1.21725,1.21774,1.21488,1.21536,7434,0,0
2022.07.01,4:00:00,1.21536,1.21571,1.2111,1.21191,18912,0,0
2022.07.01,8:00:00,1.21191,1.21387,1.20931,1.21013,26531,0,0
2022.07.01,12:00:00,1.21012,1.21174,1.2004,1.20072,28302,0,0
2022.07.01,16:00:00,1.20072,1.20635,1.19758,1.20456,39710,0,0
2022.07.01,20:00:00,1.20453,1.2107,1.20367,1.20932,12715,0,0
2022.07.04,0:00:00,1.2097,1.21208,1.20947,1.21056,9775,0,0
2022.07.04,4:00:00,1.21056,1.21086,1.20839,1.20927,18781,0,0
2022.07.04,8:00:00,1.20927,1.21269,1.20909,1.21222,17538,0,0
2022.07.04,12:00:00,1.21222,1.21652,1.21079,1.21533,19169,0,0
2022.07.04,16:00:00,1.21533,1.2161,1.20958,1.21113,17440,0,0
2022.07.04,20:00:00,1.21109,1.2113,1.20966,1.2104,4922,0,1
2022.07.05,0:00:00,1.21064,1.2118,1.20963,1.21103,12049,0,0
2022.07.05,4:00:00,1.21104,1.21221,1.20976,1.21127,12461,0,0
2022.07.05,8:00:00,1.21123,1.21254,1.20427,1.20439,26182,0,0
2022.07.05,12:00:00,1.20439,1.20568,1.19597,1.19695,33249,0,0
2022.07.05,16:00:00,1.19696,1.19725,1.18986,1.19241,36365,0,0
2022.07.05,20:00:00,1.19242,1.19594,1.1917,1.19561,16130,0,0
2022.07.06,0:00:00,1.19541,1.19648,1.19248,1.19643,8809,0,0
2022.07.06,4:00:00,1.19643,1.19719,1.19266,1.1935,18873,0,0
2022.07.06,8:00:00,1.1935,1.19896,1.19109,1.196,27232,0,0
2022.07.06,12:00:00,1.19601,1.19634,1.18757,1.18973,34668,0,0
2022.07.06,16:00:00,1.18971,1.19407,1.18859,1.19096,46031,0,0
2022.07.06,20:00:00,1.19096,1.19449,1.1908,1.19226,23909,0,0
2022.07.07,0:00:00,1.19192,1.19298,1.19082,1.19251,10638,0,0
2022.07.07,4:00:00,1.19254,1.19531,1.19146,1.19475,12331,0,0
2022.07.07,8:00:00,1.19477,1.19943,1.19334,1.19693,25663,0,0
2022.07.07,12:00:00,1.19694,1.20237,1.19551,1.1964,31779,0,0
2022.07.07,16:00:00,1.19639,1.20142,1.19481,1.20081,32475,0,0
2022.07.07,20:00:00,1.20087,1.20297,1.19964,1.20208,11577,0,0
2022.07.08,0:00:00,1.20194,1.20515,1.20106,1.20495,8184,0,1
2022.07.08,4:00:00,1.20495,1.20561,1.19962,1.20142,18497,0,0
2022.07.08,8:00:00,1.20143,1.20144,1.19192,1.19349,27730,0,0
2022.07.08,12:00:00,1.19349,1.20299,1.19278,1.19867,33166,0,0
2022.07.08,16:00:00,1.19868,1.20485,1.19716,1.20192,33957,0,0
2022.07.08,20:00:00,1.20192,1.20351,1.20119,1.20333,11855,0,0
2022.07.11,0:00:00,1.19989,1.20363,1.19989,1.20081,9892,0,2
2022.07.11,4:00:00,1.20083,1.20091,1.19765,1.19877,10676,0,0
2022.07.11,8:00:00,1.19877,1.19894,1.19534,1.19665,19801,0,0
2022.07.11,12:00:00,1.19664,1.19774,1.19074,1.19231,25126,0,0
2022.07.11,16:00:00,1.19231,1.19232,1.18665,1.18831,36474,0,0
2022.07.11,20:00:00,1.18828,1.19096,1.18803,1.18912,15161,0,0
2022.07.12,0:00:00,1.18906,1.19099,1.18838,1.18922,11474,0,0
2022.07.12,4:00:00,1.18923,1.18934,1.18596,1.18642,22135,0,0
2022.07.12,8:00:00,1.18644,1.18737,1.18075,1.183,33164,0,0
2022.07.12,12:00:00,1.18299,1.18823,1.18128,1.18591,31178,0,0
2022.07.12,16:00:00,1.18587,1.1916,1.18587,1.19105,33549,0,0
2022.07.12,20:00:00,1.19104,1.19131,1.18818,1.18861,12724,0,0
2022.07.13,0:00:00,1.18832,1.18903,1.1874,1.18789,9296,0,2
2022.07.13,4:00:00,1.18789,1.1919,1.18698,1.19012,16303,0,0
2022.07.13,8:00:00,1.19012,1.19364,1.18764,1.18905,29643,0,0
2022.07.13,12:00:00,1.18904,1.19471,1.18272,1.18556,33125,0,0
2022.07.13,16:00:00,1.18557,1.19675,1.18431,1.19213,44323,0,0
2022.07.13,20:00:00,1.19214,1.19327,1.18864,1.18892,16792,0,0
2022.07.14,0:00:00,1.18863,1.18919,1.18499,1.18573,11888,0,0
2022.07.14,4:00:00,1.18574,1.18836,1.1846,1.18604,17996,0,0
2022.07.14,8:00:00,1.18604,1.18752,1.18235,1.18422,26859,0,0
2022.07.14,12:00:00,1.18422,1.1877,1.18109,1.18114,34939,0,0
2022.07.14,16:00:00,1.18118,1.18424,1.176,1.17794,51201,0,0
2022.07.14,20:00:00,1.17795,1.18382,1.17775,1.18239,22197,0,0
2022.07.15,0:00:00,1.1821,1.18414,1.18174,1.18266,8613,0,0
2022.07.15,4:00:00,1.18266,1.18517,1.18254,1.1831,19191,0,0
2022.07.15,8:00:00,1.1831,1.18453,1.18042,1.18274,26396,0,0
2022.07.15,12:00:00,1.18273,1.18532,1.1807,1.1847,32288,0,0
2022.07.15,16:00:00,1.18472,1.18747,1.18138,1.18553,37890,0,0
2022.07.15,20:00:00,1.18555,1.18702,1.18492,1.18632,9309,0,0
2022.07.18,0:00:00,1.18656,1.18904,1.18612,1.18827,8509,0,2
2022.07.18,4:00:00,1.18828,1.19064,1.18811,1.1886,12581,0,0
2022.07.18,8:00:00,1.1886,1.19658,1.18782,1.1946,24664,0,0
2022.07.18,12:00:00,1.19459,1.19917,1.19418,1.19793,27765,0,0
2022.07.18,16:00:00,1.19793,1.20334,1.19697,1.19765,28264,0,0
2022.07.18,20:00:00,1.19765,1.19804,1.1946,1.19513,16187,0,0
2022.07.19,0:00:00,1.19489,1.19582,1.19329,1.19347,10674,0,0
2022.07.19,4:00:00,1.19346,1.19566,1.19243,1.19456,12615,0,0
2022.07.19,8:00:00,1.19457,1.20243,1.19435,1.20212,29309,0,0
2022.07.19,12:00:00,1.20212,1.204,1.19999,1.20116,30173,0,0
2022.07.19,16:00:00,1.2011,1.20456,1.20048,1.20076,31491,0,0
2022.07.19,20:00:00,1.20078,1.20105,1.19856,1.19929,13226,0,0
2022.07.20,0:00:00,1.19931,1.2018,1.19877,1.20154,11845,0,3
2022.07.20,4:00:00,1.20155,1.2037,1.20092,1.20293,14192,0,0
2022.07.20,8:00:00,1.20293,1.20349,1.19886,1.20046,24551,0,0
2022.07.20,12:00:00,1.20047,1.20325,1.19553,1.19836,32217,0,0
2022.07.20,16:00:00,1.19831,1.20065,1.196,1.19719,33873,0,0
2022.07.20,20:00:00,1.19716,1.19807,1.19534,1.19743,18441,0,0
2022.07.21,0:00:00,1.19706,1.19808,1.19626,1.19666,8385,0,0
2022.07.21,4:00:00,1.19666,1.20002,1.19626,1.19984,17631,0,0
2022.07.21,8:00:00,1.19984,1.20037,1.19205,1.19392,27312,0,0
2022.07.21,12:00:00,1.19392,1.1993,1.19133,1.19851,37395,0,0
2022.07.21,16:00:00,1.19844,1.19919,1.18897,1.19512,49100,0,0
2022.07.21,20:00:00,1.19513,1.20041,1.19508,1.19938,18208,0,0
2022.07.22,0:00:00,1.19902,1.20027,1.1957,1.19863,12767,0,2
2022.07.22,4:00:00,1.19863,1.19904,1.19555,1.19563,21002,0,0
2022.07.22,8:00:00,1.19563,1.19895,1.1916,1.19555,30536,0,0
2022.07.22,12:00:00,1.19555,1.19763,1.19268,1.19587,34802,0,0
2022.07.22,16:00:00,1.19586,1.20638,1.1952,1.20221,40270,0,0
2022.07.22,20:00:00,1.20222,1.20245,1.19707,1.20048,18178,0,0
2022.07.25,0:00:00,1.19799,1.2009,1.196,1.19626,5983,0,3
2022.07.25,4:00:00,1.19626,1.19957,1.19611,1.19823,16302,0,0
2022.07.25,8:00:00,1.19823,1.20297,1.19628,1.20275,25639,0,0
2022.07.25,12:00:00,1.20274,1.20826,1.20224,1.20703,29268,0,0
2022.07.25,16:00:00,1.20704,1.20869,1.20249,1.20511,30317,0,0
2022.07.25,20:00:00,1.20511,1.20596,1.20427,1.20428,11823,0,0
2022.07.26,0:00:00,1.20398,1.2063,1.20323,1.20596,11282,0,0
2022.07.26,4:00:00,1.20591,1.209,1.20575,1.20627,9536,0,0
2022.07.26,8:00:00,1.20628,1.20707,1.20305,1.20339,22377,0,0
2022.07.26,12:00:00,1.20339,1.20348,1.19637,1.20028,29057,0,0
2022.07.26,16:00:00,1.20027,1.2054,1.19892,1.2025,31603,0,0
2022.07.26,20:00:00,1.2025,1.20418,1.20205,1.20284,13916,0,0
2022.07.27,0:00:00,1.20256,1.20531,1.20113,1.2044,10607,0,0
2022.07.27,4:00:00,1.20439,1.20594,1.20367,1.2059,13725,0,0
2022.07.27,8:00:00,1.2059,1.20743,1.2036,1.20599,25187,0,0
2022.07.27,12:00:00,1.20598,1.20877,1.20428,1.20471,24576,0,0
2022.07.27,16:00:00,1.20473,1.20586,1.20206,1.20386,27339,0,0
2022.07.27,20:00:00,1.20385,1.21863,1.20292,1.21558,36660,0,0
2022.07.28,0:00:00,1.21529,1.217,1.21417,1.21481,9148,0,3
2022.07.28,4:00:00,1.21483,1.2186,1.21457,1.21593,14108,0,0
2022.07.28,8:00:00,1.21593,1.21917,1.21536,1.2187,28514,0,0
2022.07.28,12:00:00,1.21871,1.21871,1.21032,1.21394,34985,0,0
2022.07.28,16:00:00,1.21394,1.21661,1.2109,1.21303,37933,0,0
2022.07.28,20:00:00,1.21304,1.21836,1.21296,1.21781,12231,0,0
2022.07.29,0:00:00,1.21768,1.218,1.21618,1.21737,12857,0,0
2022.07.29,4:00:00,1.21737,1.22036,1.21624,1.21878,16803,0,0
2022.07.29,8:00:00,1.21878,1.22457,1.21552,1.21698,28590,0,0
2022.07.29,12:00:00,1.21694,1.21869,1.2106,1.21152,30556,0,0
2022.07.29,16:00:00,1.21154,1.21866,1.20632,1.21687,39543,0,0
2022.07.29,20:00:00,1.21687,1.21885,1.21518,1.21822,8998,0,0
2022.08.01,0:00:00,1.21574,1.21881,1.21454,1.21726,9736,0,0
2022.08.01,4:00:00,1.21726,1.21983,1.21678,1.21829,13392,0,0
2022.08.01,8:00:00,1.21828,1.22308,1.2174,1.22305,18365,0,0
2022.08.01,12:00:00,1.22305,1.22617,1.22185,1.22477,24761,0,0
2022.08.01,16:00:00,1.22477,1.22935,1.22351,1.2277,35103,0,0
2022.08.01,20:00:00,1.22771,1.22774,1.22413,1.22483,14116,0,0
2022.08.02,0:00:00,1.22451,1.22786,1.22389,1.22701,10277,0,0
2022.08.02,4:00:00,1.22701,1.22763,1.22438,1.22485,22083,0,0
2022.08.02,8:00:00,1.22485,1.22563,1.21858,1.21917,28869,0,0
2022.08.02,12:00:00,1.21913,1.22279,1.21912,1.22213,25549,0,0
2022.08.02,16:00:00,1.2222,1.22409,1.21797,1.22144,38017,0,0
2022.08.02,20:00:00,1.22139,1.22144,1.21581,1.21652,17597,0,0
2022.08.03,0:00:00,1.216,1.21721,1.21343,1.21463,14948,0,3
2022.08.03,4:00:00,1.21466,1.2194,1.21452,1.21796,15521,0,0
2022.08.03,8:00:00,1.21795,1.22079,1.2157,1.21785,22000,0,0
2022.08.03,12:00:00,1.21785,1.22055,1.21668,1.21746,25294,0,0
2022.08.03,16:00:00,1.21745,1.21799,1.21001,1.21427,37888,0,0
2022.08.03,20:00:00,1.21427,1.21553,1.21378,1.21462,14101,0,0
2022.08.04,0:00:00,1.21412,1.21601,1.21338,1.21585,7278,0,0
2022.08.04,4:00:00,1.21584,1.21675,1.2144,1.21554,12248,0,0
2022.08.04,8:00:00,1.21554,1.21758,1.21286,1.21648,17515,0,0
2022.08.04,12:00:00,1.21649,1.22164,1.20647,1.21129,33684,0,0
2022.08.04,16:00:00,1.21127,1.21615,1.209,1.21459,33415,0,0
2022.08.04,20:00:00,1.21455,1.21758,1.21444,1.21586,11617,0,0
2022.08.05,0:00:00,1.2155,1.21629,1.21341,1.21381,8033,0,0
2022.08.05,4:00:00,1.21381,1.21468,1.21299,1.21404,12397,0,0
2022.08.05,8:00:00,1.21404,1.2169,1.21356,1.21446,16016,0,0
2022.08.05,12:00:00,1.21446,1.21488,1.2025,1.20274,24975,0,0
2022.08.05,16:00:00,1.20273,1.20842,1.20034,1.20775,38370,0,0
2022.08.05,20:00:00,1.20773,1.20942,1.20606,1.2073,10525,0,0
2022.08.08,0:00:00,1.20659,1.20679,1.2047,1.2056,4940,0,3
2022.08.08,4:00:00,1.20559,1.20799,1.20547,1.20763,9149,0,0
2022.08.08,8:00:00,1.20763,1.2123,1.20688,1.20855,17843,0,0
2022.08.08,12:00:00,1.20855,1.2122,1.20715,1.21208,18930,0,0
2022.08.08,16:00:00,1.2121,1.2138,1.2076,1.20771,21526,0,0
2022.08.08,20:00:00,1.20772,1.20934,1.20686,1.20806,12590,0,0
2022.08.09,0:00:00,1.2077,1.20884,1.20745,1.20778,11441,0,1
2022.08.09,4:00:00,1.20779,1.20855,1.20699,1.20845,9495,0,0
2022.08.09,8:00:00,1.20848,1.21222,1.20653,1.21183,13789,0,0
2022.08.09,12:00:00,1.21191,1.21304,1.20948,1.21073,18927,0,0
2022.08.09,16:00:00,1.21073,1.21289,1.20762,1.20829,24178,0,0
2022.08.09,20:00:00,1.20829,1.20865,1.2063,1.20769,9692,0,0
2022.08.10,0:00:00,1.20736,1.20882,1.20644,1.20684,7828,0,2
2022.08.10,4:00:00,1.20683,1.20843,1.20659,1.20835,8722,0,0
2022.08.10,8:00:00,1.20835,1.21058,1.20674,1.20951,16510,0,0
2022.08.10,12:00:00,1.20953,1.22509,1.2081,1.22188,25158,0,0
2022.08.10,16:00:00,1.22189,1.22771,1.21911,1.2248,40182,0,0
2022.08.10,20:00:00,1.2248,1.22614,1.221,1.22141,17310,0,0
2022.08.11,0:00:00,1.22114,1.22226,1.22045,1.2209,11148,0,0
2022.08.11,4:00:00,1.2209,1.22096,1.2182,1.21904,11799,0,0
2022.08.11,8:00:00,1.21904,1.22456,1.21833,1.22419,19667,0,0
2022.08.11,12:00:00,1.22422,1.22445,1.21942,1.22353,27245,0,0
2022.08.11,16:00:00,1.22353,1.22494,1.21966,1.22239,34657,0,0
2022.08.11,20:00:00,1.22243,1.22269,1.21854,1.22026,15708,0,0
2022.08.12,0:00:00,1.21964,1.22028,1.2177,1.21841,6628,0,1
2022.08.12,4:00:00,1.21841,1.2197,1.21782,1.21896,10570,0,0
2022.08.12,8:00:00,1.21893,1.22169,1.21677,1.21785,19325,0,0
2022.08.12,12:00:00,1.21785,1.21789,1.21084,1.21106,25235,0,0
2022.08.12,16:00:00,1.21113,1.21444,1.20999,1.21289,32638,0,0
2022.08.12,20:00:00,1.21287,1.21465,1.21284,1.21354,9641,0,0
2022.08.15,0:00:00,1.21089,1.21482,1.21089,1.21421,5726,0,3
2022.08.15,4:00:00,1.21421,1.21448,1.21078,1.21151,10880,0,0
2022.08.15,8:00:00,1.21151,1.21216,1.20688,1.20746,17841,0,0
2022.08.15,12:00:00,1.20746,1.21147,1.20504,1.20892,24572,0,0
2022.08.15,16:00:00,1.20893,1.21094,1.20686,1.20846,21195,0,0
2022.08.15,20:00:00,1.20846,1.20862,1.20497,1.20535,9093,0,0
2022.08.16,0:00:00,1.20522,1.2059,1.20376,1.20395,12274,0,0
2022.08.16,4:00:00,1.20397,1.20605,1.20349,1.20519,9369,0,0
2022.08.16,8:00:00,1.20517,1.20585,1.20078,1.20368,18660,0,0
2022.08.16,12:00:00,1.20372,1.20575,1.2013,1.20551,23726,0,0
2022.08.16,16:00:00,1.2055,1.21178,1.20488,1.20813,25939,0,0
2022.08.16,20:00:00,1.20813,1.21047,1.20793,1.20958,10331,0,0
2022.08.17,0:00:00,1.20937,1.21084,1.20833,1.21075,12389,0,0
2022.08.17,4:00:00,1.21072,1.21228,1.20978,1.21192,13896,0,0
2022.08.17,8:00:00,1.2119,1.21432,1.20775,1.21034,20670,0,0
2022.08.17,12:00:00,1.21034,1.21146,1.20475,1.20627,23524,0,0
2022.08.17,16:00:00,1.20627,1.20956,1.2028,1.20395,26226,0,0
2022.08.17,20:00:00,1.20401,1.2088,1.20355,1.2047,19982,0,0
2022.08.18,0:00:00,1.2044,1.20605,1.20416,1.20507,11899,0,1
2022.08.18,4:00:00,1.20506,1.20592,1.20299,1.20399,14774,0,0
2022.08.18,8:00:00,1.204,1.20583,1.19944,1.20478,27110,0,0
2022.08.18,12:00:00,1.20478,1.20798,1.20354,1.2049,26424,0,0
2022.08.18,16:00:00,1.20492,1.20534,1.19358,1.1937,30609,0,0
2022.08.18,20:00:00,1.1937,1.19436,1.19224,1.19295,16058,0,0
2022.08.19,0:00:00,1.19277,1.19368,1.19049,1.19055,14161,0,2
2022.08.19,4:00:00,1.19055,1.19258,1.18939,1.19022,14043,0,0
2022.08.19,8:00:00,1.19022,1.1926,1.18798,1.18956,26899,0,0
2022.08.19,12:00:00,1.18956,1.18965,1.18156,1.18476,27041,0,0
2022.08.19,16:00:00,1.18473,1.18577,1.1792,1.18255,28909,0,0
2022.08.19,20:00:00,1.18256,1.18345,1.18106,1.18253,12217,0,0
2022.08.22,0:00:00,1.18104,1.18336,1.18051,1.18069,6874,0,1
2022.08.22,4:00:00,1.18068,1.18366,1.18057,1.18305,14689,0,0
2022.08.22,8:00:00,1.18303,1.18364,1.17822,1.18126,27460,0,0
2022.08.22,12:00:00,1.18124,1.18228,1.17894,1.18184,24804,0,0
2022.08.22,16:00:00,1.18184,1.18271,1.17421,1.17752,28737,0,0
2022.08.22,20:00:00,1.17751,1.1776,1.17517,1.17657,10113,0,0
2022.08.23,0:00:00,1.17637,1.17821,1.17571,1.17743,8326,0,0
2022.08.23,4:00:00,1.17742,1.17848,1.17634,1.17642,12639,0,0
2022.08.23,8:00:00,1.17633,1.17792,1.17174,1.17777,32521,0,0
2022.08.23,12:00:00,1.17777,1.1783,1.1746,1.17648,24633,0,0
2022.08.23,16:00:00,1.17648,1.18779,1.17571,1.18487,39139,0,0
2022.08.23,20:00:00,1.18487,1.18504,1.18167,1.18334,12565,0,0
2022.08.24,0:00:00,1.18289,1.18382,1.18127,1.1813,8895,0,0
2022.08.24,4:00:00,1.18131,1.18279,1.17986,1.18249,14220,0,0
